job_id,node_id,base_duration,effective_duration,friction_multiplier,n_servers,wait_time,trial_id
job_67.79,SMALL_EXP,0.38271183239470674,19.480032268890575,50.900000000000006,999,0.0,0
job_67.79,PROTO,19.634146026418087,20.615853327738993,1.05,2,0.0,0
job_44.72,SMALL_EXP,0.9409207558708185,47.89286647382467,50.900000000000006,999,0.0,0
job_44.72,PROTO,27.131076828249437,28.48763066966191,1.05,2,0.0,0
job_51.77,SMALL_EXP,0.9973658291820447,50.765920705366085,50.900000000000006,999,0.0,0
job_51.77,PROTO,47.28944985872346,49.65392235165963,1.05,2,5.347915659928503,0
job_67.39,SMALL_EXP,0.8237762265256131,41.930209930153715,50.900000000000006,999,0.0,0
job_67.39,PROTO,42.975078827795876,45.123832769185675,1.05,2,11.779003959297512,0
job_37.46,SMALL_EXP,2.021480962786636,102.89338100583979,50.900000000000006,999,0.0,0
job_37.46,PROTO,9.544044963597537,10.021247211777414,1.05,2,25.87425148536323,0
job_87.47,SMALL_EXP,1.3108721882772376,66.7233943833114,50.900000000000006,999,0.0,0
job_87.47,PROTO,1.4817061600178307,1.5557914680187224,1.05,2,22.04768782994165,0
job_96.34,SMALL_EXP,1.4041427006070526,71.47086346089898,50.900000000000006,999,0.0,0
job_96.34,PROTO,19.216788152540285,20.177627560167302,1.05,2,9.99474151498427,0
job_102.88,SMALL_EXP,0.5301708922464916,26.985698415346427,50.900000000000006,999,0.0,0
job_102.88,PROTO,45.3553569194194,47.62312476539037,1.05,2,27.676321431846787,0
job_139.96,SMALL_EXP,0.9821207337918135,49.98994535000332,50.900000000000006,999,0.0,0
job_139.96,PROTO,16.963782350209613,17.811971467720095,1.05,2,8.027327552930018,0
job_98.37,SMALL_EXP,2.1338160886473556,108.61123891215041,50.900000000000006,999,0.0,0
job_98.37,PROTO,20.66024827425691,21.693260687969758,1.05,2,8.810182744007307,0
job_37.88,SMALL_EXP,1.4939465908077847,76.04188147211624,50.900000000000006,999,0.0,1
job_37.88,PROTO,105.11521305362811,110.37097370630953,1.05,2,0.0,1
job_70.18,SMALL_EXP,2.2450890086731556,114.27503054146364,50.900000000000006,999,0.0,1
job_70.18,PROTO,3.383333927936422,3.552500624333243,1.05,2,39.839378957433695,1
job_73.22,SMALL_EXP,2.3313235716977205,118.66436979941399,50.900000000000006,999,0.0,1
job_73.22,PROTO,22.704270826955206,23.839484368302966,1.05,2,35.966257636666626,1
job_23.98,SMALL_EXP,2.853377074912014,145.23689311302152,50.900000000000006,999,0.0,1
job_23.98,PROTO,81.98385165681096,86.08304423965151,1.05,2,0.0,1
job_110.04,SMALL_EXP,1.6301677515082178,82.9755385517683,50.900000000000006,999,0.0,1
job_110.04,PROTO,28.38020958400878,29.799220063209223,1.05,2,58.675156199678895,1
job_142.06,SMALL_EXP,1.309402350943847,66.64857966304183,50.900000000000006,999,0.0,1
job_142.06,PROTO,1.530345207245511,1.6068624676077867,1.05,2,72.77320653347587,1
job_71.31,SMALL_EXP,2.546828460940689,129.63356866188107,50.900000000000006,999,0.0,1
job_71.31,PROTO,30.67317250122428,32.20683112628549,1.05,2,54.35526065453652,1
job_70.20,SMALL_EXP,3.150586551538664,160.36485547331802,50.900000000000006,999,0.0,1
job_70.20,PROTO,10.308260713988505,10.82367374968793,1.05,2,56.94572643285824,1
job_209.67,SMALL_EXP,0.12637964754810174,6.432724060198379,50.900000000000006,999,0.0,1
job_209.67,PROTO,18.346374108625664,19.26369281405695,1.05,2,66.99213547288852,1
job_0.83,SMALL_EXP,4.9121403163148765,250.02794210042725,50.900000000000006,999,0.0,1
job_0.83,PROTO,49.70454629151362,52.189773606089304,1.05,2,51.50042814879552,1
job_22.96,SMALL_EXP,0.11583538113218683,5.8960208996283106,50.900000000000006,999,0.0,2
job_22.96,PROTO,9.475270083331793,9.949033587498382,1.05,2,0.0,2
job_4.28,SMALL_EXP,0.4617355754468537,23.502340790244855,50.900000000000006,999,0.0,2
job_4.28,PROTO,11.836019176116558,12.427820134922387,1.05,2,0.0,2
job_47.58,SMALL_EXP,0.34891883517833716,17.759968710577365,50.900000000000006,999,0.0,2
job_47.58,PROTO,15.066608852308846,15.81993929492429,1.05,2,0.0,2
job_69.52,SMALL_EXP,1.4668122771119412,74.66074490499781,50.900000000000006,999,0.0,2
job_69.52,PROTO,5.9029083986809665,6.198053818615015,1.05,2,0.0,2
job_19.00,SMALL_EXP,2.1196852780722875,107.89198065387944,50.900000000000006,999,0.0,2
job_19.00,PROTO,34.3224156311213,36.03853641267737,1.05,2,0.0,2
job_32.37,SMALL_EXP,2.7360518958418263,139.26504149834898,50.900000000000006,999,0.0,2
job_32.37,PROTO,18.75243428174504,19.690055995832292,1.05,2,0.0,2
job_112.55,SMALL_EXP,1.182383115998508,60.18330060432407,50.900000000000006,999,0.0,2
job_112.55,PROTO,4.8399197065393835,5.081915691866353,1.05,2,18.594792114717023,2
job_117.04,SMALL_EXP,1.0961668160673703,55.79489093782916,50.900000000000006,999,0.0,2
job_117.04,PROTO,19.33316711489784,20.299825470642734,1.05,2,23.569242064697903,2
job_138.06,SMALL_EXP,0.5220175092934699,26.57069122303762,50.900000000000006,999,0.0,2
job_138.06,PROTO,63.87865674947755,67.07258958695142,1.05,2,0.0,2
job_38.93,SMALL_EXP,3.2812521356173088,167.01573370292104,50.900000000000006,999,0.0,2
job_38.93,PROTO,19.145556299783774,20.102834114772964,1.05,2,10.763377243200466,2
job_134.30,SMALL_EXP,1.1603556723751811,59.062103723896726,50.900000000000006,999,0.0,3
