job_id,node_id,start_time,base_duration,effective_duration,friction_multiplier,n_servers,wait_time,trial_id
job_17.22,SMALL_EXP,17.220822208177413,7.143941146397723,7.50113820371761,1.05,7,0.0,0
job_31.53,SMALL_EXP,31.529307704445106,1.8148570211577573,1.9963427232735331,1.1,7,0.0,0
job_33.96,SMALL_EXP,33.96317013826642,0.4152027716477228,0.43596291023010897,1.05,7,0.0,0
job_17.42,SMALL_EXP,17.42183941677829,16.03009795059841,17.633107745658254,1.1,7,0.0,0
job_36.66,SMALL_EXP,36.6595885913403,0.6032076806485877,0.633368064681017,1.05,7,0.0,0
job_40.69,SMALL_EXP,40.68593127246544,2.1959576688555207,2.305755552298297,1.05,7,0.0,0
job_34.13,SMALL_EXP,34.12697550291249,10.530127667925404,11.583140434717945,1.1,7,0.0,0
job_45.75,SMALL_EXP,45.75339687851263,7.228242125066673,8.673890550080008,1.2,7,0.0,0
job_45.02,SMALL_EXP,45.02042198983265,16.019461450052894,19.223353740063473,1.2,7,0.0,0
job_60.88,SMALL_EXP,60.8836275958529,4.283354178221054,5.140025013865265,1.2,7,0.0,0
job_61.85,SMALL_EXP,61.853596680298985,4.380083229749487,5.475104037186859,1.25,7,0.0,0
job_63.50,SMALL_EXP,63.8810504322217,4.791945949242733,6.2295297340155535,1.3,7,0.37622330836812523,0
job_62.91,SMALL_EXP,62.907828515876346,15.445824133869522,19.307280167336902,1.25,7,0.0,0
job_74.51,SMALL_EXP,80.59403806917743,2.3004753129796507,2.990617906873546,1.3,7,6.086637545488756,0
job_81.09,SMALL_EXP,84.55783107219662,4.555822057699327,5.922568675009125,1.3,7,3.465603718136933,0
job_68.94,SMALL_EXP,68.94251908973538,18.680560341421987,24.284728443848586,1.3,7,0.0,0
job_77.30,SMALL_EXP,83.58465597605098,9.904154137308435,12.875400378500967,1.3,7,6.284637073062655,0
job_95.41,SMALL_EXP,95.4141352685641,1.328251488449288,1.66031436056161,1.25,7,0.0,0
job_87.02,SMALL_EXP,90.48039974720575,6.94400732050406,9.027209516655278,1.3,7,3.4626485275843493,0
job_98.07,SMALL_EXP,98.90456870996579,1.7365964150740782,2.257575339596302,1.3,7,0.8340974235521514,0
job_86.85,SMALL_EXP,87.092917710211,10.904028617881744,14.175237203246269,1.3,7,0.24499985798595958,0
job_97.20,SMALL_EXP,97.1972078698991,4.150308589531426,5.187885736914283,1.25,7,0.0,0
job_98.46,SMALL_EXP,99.50760926386103,4.107611058028814,5.339894375437458,1.3,7,1.0479370562480597,0
job_96.81,SMALL_EXP,96.81177552733725,9.953449622378358,12.441812027972947,1.25,7,0.0,0
job_112.12,SMALL_EXP,112.12095408696328,1.0096434353352588,1.1610899506355474,1.15,7,0.0,0
job_114.85,SMALL_EXP,114.84833032339718,4.020153159672656,5.02519144959082,1.25,7,0.0,0
job_96.07,SMALL_EXP,96.06541229236973,23.47052058296917,29.33815072871146,1.25,7,0.0,0
job_101.52,SMALL_EXP,101.51794393911798,20.022489138180063,24.026986965816075,1.2,7,0.0,0
job_136.42,SMALL_EXP,136.42243710198238,4.728508980004824,5.201359878005307,1.1,7,0.0,0
job_141.32,SMALL_EXP,141.32164695030045,4.949052387753751,5.4439576265291265,1.1,7,0.0,0
job_149.05,SMALL_EXP,149.05498434031165,0.7843250696764315,0.9411900836117177,1.2,7,0.0,0
job_147.57,SMALL_EXP,147.57364072349156,3.766471545291272,4.143118699820399,1.1,7,0.0,0
job_117.37,SMALL_EXP,117.36769110216837,29.086534684412637,36.358168355515794,1.25,7,0.0,0
job_145.15,SMALL_EXP,145.1469163468018,13.45756828860242,14.803325117462663,1.1,7,0.0,0
job_163.99,SMALL_EXP,163.9865903905506,0.17062680613668574,0.22181484797769146,1.3,7,0.0,0
job_161.72,SMALL_EXP,161.72014165490756,5.159629944495091,6.191555933394109,1.2,7,0.0,0
job_152.72,SMALL_EXP,152.72471893173756,12.929038668342054,15.514846402010464,1.2,7,0.0,0
job_148.95,SMALL_EXP,148.95160397688875,24.116359785821928,27.733813753695216,1.15,7,0.0,0
job_171.83,SMALL_EXP,171.8342438705564,4.439376376832142,5.105282833356963,1.15,7,0.0,0
job_182.58,SMALL_EXP,182.58110881090667,0.5349955397816613,0.6419946477379935,1.2,7,0.0,0
job_182.27,SMALL_EXP,182.26851055314228,1.0217757940671481,1.1750421631772203,1.15,7,0.0,0
job_176.79,SMALL_EXP,176.78992500042705,8.228624728682785,9.051487201551064,1.1,7,0.0,0
job_187.31,SMALL_EXP,187.3053633718913,0.02188507174438425,0.027356339680480315,1.25,7,0.0,0
job_182.91,SMALL_EXP,182.9124595847213,7.955303194811611,9.944128993514514,1.25,7,0.0,0
job_188.35,SMALL_EXP,188.34865406669812,7.84894974047645,9.811187175595563,1.25,7,0.0,0
job_191.42,SMALL_EXP,191.42095778124795,6.948539165365647,9.033100914975341,1.3,7,0.0,0
job_202.67,SMALL_EXP,205.902252880007,0.09803315498653117,0.12744310148249052,1.3,7,3.2279482961983774,0
job_201.79,SMALL_EXP,201.78925907520602,4.50371036912381,5.854823479860952,1.3,7,0.0,0
job_183.31,SMALL_EXP,183.31328618236924,22.89556379081651,29.764232928061464,1.3,7,0.0,0
job_191.86,SMALL_EXP,191.85646349163906,18.20093248703834,23.661212233149843,1.3,7,0.0,0
job_202.50,SMALL_EXP,203.4052665678099,9.75635734316689,12.683264546116957,1.3,7,0.9070984930532404,0
job_196.32,SMALL_EXP,196.31760870524755,16.778081326844855,21.811505724898314,1.3,7,0.0,0
