scenario,gate,cycle_p50,cycle_p90,cycle_p95,wait_p50,decision_p50,pass_rate,conditional_rate,nogo_rate,count_avg
Baseline_Short_DR,DR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baseline_Short_DR,DR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baseline_Short_DR,DR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
