job_id,node_id,start_time,base_duration,effective_duration,friction_multiplier,n_servers,wait_time,trial_id
job_426.73,SMALL_EXP,426.7296271747478,6.525542384519996,332.15010737206785,50.900000000000006,999,0.0,26
job_753.94,SMALL_EXP,753.9424555543441,0.12538952849963822,6.382327000631586,50.900000000000006,999,0.0,26
bundle_BUNDLE_SMALL_19,MID_EXP,903.0,3.955155215607208,4.152912976387569,1.05,2,0.0,26
job_149.00,SMALL_EXP,148.99629689455543,13.814453849902234,703.1557009600238,50.900000000000006,999,0.0,26
job_2.95,SMALL_EXP,2.951181530479986,16.703497634310747,850.2080295864171,50.900000000000006,999,0.0,26
job_718.82,SMALL_EXP,718.8168066808571,2.665487328519495,135.6733050216423,50.900000000000006,999,0.0,26
job_618.82,SMALL_EXP,618.8216465579047,4.699683148137174,239.21387224018218,50.900000000000006,999,0.0,26
job_758.00,SMALL_EXP,758.0025083073402,2.1882805297858248,111.3834789660985,50.900000000000006,999,0.0,26
job_12.01,SMALL_EXP,12.008646868371107,16.852531606938946,857.7938587931925,50.900000000000006,999,0.0,26
bundle_BUNDLE_MID_1,FIN_EXP,543.0,13.620255745732615,14.301268533019247,1.05,2,0.0,27
bundle_BUNDLE_SMALL_2,MID_EXP,273.0,17.476371552737877,18.35019013037477,1.05,2,0.0,27
job_26.55,SMALL_EXP,26.55353543424316,3.029399089472772,154.1964136541641,50.900000000000006,999,0.0,27
job_189.45,SMALL_EXP,189.44541063233882,0.22825089175050725,11.61797039010082,50.900000000000006,999,0.0,27
job_167.63,SMALL_EXP,167.62520284485407,0.9451761481452425,48.10946594059285,50.900000000000006,999,0.0,27
bundle_BUNDLE_SMALL_1,SMALL_EXP,183.0,0.8665770840397085,44.108773577621164,50.900000000000006,999,0.0,27
job_34.78,SMALL_EXP,34.78014409202339,0.26271769307419146,13.372330577476347,50.900000000000006,999,0.0,27
job_60.55,SMALL_EXP,60.54838103449461,0.8799131223753627,44.78757792890597,50.900000000000006,999,0.0,27
job_108.35,SMALL_EXP,108.35426663182109,0.161949419236516,8.243225439138666,50.900000000000006,999,0.0,27
job_128.90,SMALL_EXP,128.89855892788555,0.17378290863942028,8.845550049746493,50.900000000000006,999,0.0,27
job_126.30,SMALL_EXP,126.29520430972802,0.5945398061033642,30.262076130661242,50.900000000000006,999,0.0,27
job_106.42,SMALL_EXP,106.42033906148518,1.1893804034778994,60.53946253702509,50.900000000000006,999,0.0,27
job_167.03,SMALL_EXP,167.02970916840684,1.2184043197511811,62.016779875335125,50.900000000000006,999,0.0,27
job_88.93,SMALL_EXP,88.9321391612443,2.885540702151661,146.87402173951955,50.900000000000006,999,0.0,27
bundle_BUNDLE_SMALL_4,MID_EXP,453.0,14.628706062638976,15.360141365770925,1.05,2,0.0,27
job_235.09,SMALL_EXP,235.08554417052207,2.155011958224345,109.69010867361918,50.900000000000006,999,0.0,27
job_287.54,SMALL_EXP,287.5431402697907,1.1427589842611132,58.16643229889067,50.900000000000006,999,0.0,27
job_299.34,SMALL_EXP,299.3442480100548,0.9706090960026275,49.40400298653374,50.900000000000006,999,0.0,27
job_279.57,SMALL_EXP,279.5661790393105,1.402507288624241,71.38762099097387,50.900000000000006,999,0.0,27
job_190.94,SMALL_EXP,190.93634941151635,3.290661550669023,167.49467292905328,50.900000000000006,999,0.0,27
job_224.85,SMALL_EXP,224.8527562961049,2.6900969340446528,136.92593394287283,50.900000000000006,999,0.0,27
bundle_BUNDLE_MID_2,FIN_EXP,633.0,13.226797525847918,13.888137402140314,1.05,2,0.0,27
bundle_BUNDLE_SMALL_6,MID_EXP,453.0,32.624470725780846,34.25569426206989,1.05,2,0.0,27
job_126.84,SMALL_EXP,126.83876312729426,5.761377679967782,293.25412391036014,50.900000000000006,999,0.0,27
job_171.81,SMALL_EXP,171.80903159663168,4.91114388550273,249.977223772089,50.900000000000006,999,0.0,27
job_268.24,SMALL_EXP,268.2352047637758,3.1713676823789654,161.42261503308936,50.900000000000006,999,0.0,27
job_419.29,SMALL_EXP,419.29431768957454,0.22057831190629568,11.22743607603045,50.900000000000006,999,0.0,27
job_323.74,SMALL_EXP,323.7412606171898,2.3511065197175602,119.67132185362382,50.900000000000006,999,0.0,27
job_203.76,SMALL_EXP,203.76188497639006,4.759925225548834,242.28019398043566,50.900000000000006,999,0.0,27
bundle_BUNDLE_SMALL_7,MID_EXP,543.0,4.699676774909038,4.93466061365449,1.05,2,0.0,27
job_302.68,SMALL_EXP,302.6846087231797,2.89173714714162,147.18942078950846,50.900000000000006,999,0.0,27
job_251.94,SMALL_EXP,251.93718124743057,3.9001366641578463,198.5169562056344,50.900000000000006,999,0.0,27
job_142.18,SMALL_EXP,142.18158352708735,6.0663538271304995,308.77740980094245,50.900000000000006,999,0.0,27
job_428.67,SMALL_EXP,428.66617297864957,0.5901961345092748,30.04098324652209,50.900000000000006,999,0.0,27
job_395.61,SMALL_EXP,395.6133071658258,1.3561957054396836,69.0303614068799,50.900000000000006,999,0.0,27
job_445.79,SMALL_EXP,445.79317500217576,0.39414590995436016,20.062026816676934,50.900000000000006,999,0.0,27
bundle_BUNDLE_FIN_1,FIN_EXP,543.0,127.74065567684067,134.12768846068272,1.05,2,0.0,28
bundle_BUNDLE_MID_1,FIN_EXP,363.0,22.530317960151454,23.65683385815903,1.05,2,0.0,28
bundle_BUNDLE_SMALL_1,MID_EXP,183.0,44.90529919932314,47.150564159289296,1.05,2,0.0,28
job_65.46,SMALL_EXP,65.45799278831443,0.09427364462976995,4.798528511655291,50.900000000000006,999,0.0,28
job_66.42,SMALL_EXP,66.42008003862952,0.30931335957067024,15.744050002147118,50.900000000000006,999,0.0,28
job_9.20,SMALL_EXP,9.200342821166545,2.1959092429193925,111.77178046459709,50.900000000000006,999,0.0,28
job_91.67,SMALL_EXP,91.6666124193257,0.5974747945326352,30.411467041711134,50.900000000000006,999,0.0,28
job_57.19,SMALL_EXP,57.18600894464592,1.640778214268814,83.51561110628265,50.900000000000006,999,0.0,28
job_43.46,SMALL_EXP,43.457749907762896,2.0704271733647897,105.3847431242678,50.900000000000006,999,0.0,28
bundle_BUNDLE_SMALL_2,MID_EXP,273.0,0.6749945634057655,0.7087442915760538,1.05,2,0.0,28
job_30.37,SMALL_EXP,30.367263742406053,2.447503917249403,124.57794938799462,50.900000000000006,999,0.0,28
job_63.19,SMALL_EXP,63.186908454481326,1.948292587496481,99.16809270357089,50.900000000000006,999,0.0,28
job_74.84,SMALL_EXP,74.83986823896164,1.93926284661889,98.70847889290151,50.900000000000006,999,0.0,28
job_162.93,SMALL_EXP,162.92965314063775,0.4024093781128782,20.482637345945502,50.900000000000006,999,0.0,28
job_175.58,SMALL_EXP,175.58485525826032,0.21904593239065356,11.149437958684267,50.900000000000006,999,0.0,28
job_162.87,SMALL_EXP,162.87341690318783,0.4742602695779019,24.13984772151521,50.900000000000006,999,0.0,28
bundle_BUNDLE_MID_2,FIN_EXP,453.0,30.06548744750044,31.568761819875466,1.05,2,0.0,28
bundle_BUNDLE_SMALL_3,MID_EXP,273.0,25.604029172123425,26.884230630729597,1.05,2,0.0,28
job_19.07,SMALL_EXP,19.073682973041816,3.3648648596746256,171.27162135743845,50.900000000000006,999,0.0,28
job_84.23,SMALL_EXP,84.23386195988412,2.145365454848057,109.19910165176611,50.900000000000006,999,0.0,28
job_82.93,SMALL_EXP,82.93133314195182,2.285071842115929,116.31015676370079,50.900000000000006,999,0.0,28
job_59.78,SMALL_EXP,59.78005965340099,2.938597862722419,149.57463121257115,50.900000000000006,999,0.0,28
job_120.51,SMALL_EXP,120.50995165175328,1.959459124631922,99.73646944376483,50.900000000000006,999,0.0,28
job_43.35,SMALL_EXP,43.3489525575283,3.5052893467511503,178.41922774963356,50.900000000000006,999,0.0,28
bundle_BUNDLE_SMALL_4,MID_EXP,363.0,70.82843450304843,74.36985622820085,1.05,2,0.0,28
job_146.44,SMALL_EXP,146.43885521069797,2.0242246159145125,103.03303295004869,50.900000000000006,999,0.0,28
