job_id,node_id,base_duration,effective_duration,friction_multiplier,n_servers,wait_time,trial_id
job_1.20,SMALL_EXP,1.0297246650044198,1.0297246650044198,1.0,999,0.0,0
job_1.20,PROTO,3.6016971206823873,3.6016971206823873,1.0,5,0.0,0
job_7.34,SMALL_EXP,1.6203433673549243,1.6203433673549243,1.0,999,0.0,0
job_7.34,PROTO,3.833483939842128,3.833483939842128,1.0,5,0.0,0
job_3.70,SMALL_EXP,2.944236349104904,2.944236349104904,1.0,999,0.0,0
job_3.70,PROTO,9.721668679522924,9.721668679522924,1.0,5,0.0,0
job_7.30,SMALL_EXP,3.7541136934083283,3.7541136934083283,1.0,999,0.0,0
job_7.30,PROTO,3.395673429046786,3.395673429046786,1.0,5,5.312186530250365,0
job_6.74,SMALL_EXP,3.311212399428918,3.311212399428918,1.0,999,0.0,0
job_6.74,PROTO,8.588076076701107,8.588076076701107,1.0,5,2.740760583030376,0
job_7.88,SMALL_EXP,1.6057615399579397,1.6057615399579397,1.0,999,0.0,0
job_7.88,PROTO,23.78427495773184,23.78427495773184,1.0,5,0.0,0
job_9.63,SMALL_EXP,0.06368937054361817,0.06368937054361817,1.0,999,0.0,0
job_9.63,PROTO,26.95874348714004,26.95874348714004,1.0,5,0.0,0
job_11.12,SMALL_EXP,0.35293875347143927,0.35293875347143927,1.0,999,0.0,0
job_11.12,PROTO,23.387890294514705,23.387890294514705,1.0,5,9.908498757211554,0
job_9.68,SMALL_EXP,2.7433306227964276,2.7433306227964276,1.0,999,0.0,0
job_9.68,PROTO,1.186293633279208,1.186293633279208,1.0,5,32.344372060928606,0
job_6.78,SMALL_EXP,5.477571681164871,5.477571681164871,1.0,999,0.0,0
job_6.78,PROTO,10.517028176102148,10.517028176102148,1.0,5,24.399662114182014,0
job_11.23,SMALL_EXP,1.706888192525263,1.706888192525263,1.0,999,0.0,0
job_11.23,PROTO,2.1546943901120925,2.1546943901120925,1.0,5,33.01694505984548,0
job_3.75,SMALL_EXP,1.6174500406615508,1.6174500406615508,1.0,999,0.0,0
job_3.75,PROTO,43.345843908189224,43.345843908189224,1.0,5,0.0,0
job_13.56,SMALL_EXP,0.10572090624944314,0.10572090624944314,1.0,999,0.0,0
job_13.56,PROTO,14.09074309080038,14.09074309080038,1.0,5,34.43863882423967,0
job_4.47,SMALL_EXP,6.720796626674823,6.720796626674823,1.0,999,0.0,0
job_4.47,PROTO,44.340085411264944,44.340085411264944,1.0,5,8.57123287329753,0
job_14.00,SMALL_EXP,0.29526396341778655,0.29526396341778655,1.0,999,0.0,0
job_14.00,PROTO,0.29235759114014487,0.29235759114014487,1.0,5,49.812678622849276,0
job_3.56,SMALL_EXP,12.004899706564343,12.004899706564343,1.0,999,0.0,0
job_3.56,PROTO,7.466435471083891,7.466435471083891,1.0,5,48.829018898441156,0
job_12.76,SMALL_EXP,1.3239031351281085,1.3239031351281085,1.0,999,0.0,0
job_12.76,PROTO,25.46468636681537,25.46468636681537,1.0,5,34.623004432203125,0
job_8.75,SMALL_EXP,5.415493539528069,5.415493539528069,1.0,999,0.0,0
job_8.75,PROTO,22.865980245815063,22.865980245815063,1.0,5,48.03585576262259,0
job_2.99,SMALL_EXP,2.714057435776709,2.714057435776709,1.0,999,0.0,1
job_2.99,PROTO,1.2716169651117855,1.2716169651117855,1.0,5,0.0,1
job_0.08,SMALL_EXP,0.47502310888662913,0.47502310888662913,1.0,999,0.0,1
job_0.08,PROTO,7.784206404172243,7.784206404172243,1.0,5,0.0,1
job_2.46,SMALL_EXP,3.9723279818395705,3.9723279818395705,1.0,999,0.0,1
job_2.46,PROTO,5.571174688270442,5.571174688270442,1.0,5,0.5477445021085874,1
job_7.13,SMALL_EXP,0.4613432391211726,0.4613432391211726,1.0,999,0.0,1
job_7.13,PROTO,0.9280983774099958,0.9280983774099958,1.0,5,4.957031877013961,1
job_5.86,SMALL_EXP,0.487122439626578,0.487122439626578,1.0,999,0.0,1
job_5.86,PROTO,7.709801138076838,7.709801138076838,1.0,5,0.0,1
job_0.75,SMALL_EXP,0.8815615123927957,0.8815615123927957,1.0,999,0.0,1
job_0.75,PROTO,13.696417536196755,13.696417536196755,1.0,5,0.0,1
job_2.40,SMALL_EXP,4.926475855620191,4.926475855620191,1.0,999,0.0,1
job_2.40,PROTO,8.174036524968226,8.174036524968226,1.0,5,1.0171501776414935,1
job_0.13,SMALL_EXP,5.41562583288548,5.41562583288548,1.0,999,0.0,1
job_0.13,PROTO,14.494886037411728,14.494886037411728,1.0,5,0.0,1
job_7.32,SMALL_EXP,3.7037169883139343,3.7037169883139343,1.0,999,0.0,1
job_7.32,PROTO,10.467020639847185,10.467020639847185,1.0,5,5.49070073971664,1
job_3.26,SMALL_EXP,5.013608052958375,5.013608052958375,1.0,999,0.0,1
job_3.26,PROTO,14.960930401166795,14.960930401166795,1.0,5,5.201445085284741,1
job_1.73,SMALL_EXP,7.029404908126473,7.029404908126473,1.0,999,0.0,1
job_1.73,PROTO,17.717510092637745,17.717510092637745,1.0,5,5.297469615265207,1
job_11.11,SMALL_EXP,0.037851666071152645,0.037851666071152645,1.0,999,0.0,1
job_11.11,PROTO,13.317654403184624,13.317654403184624,1.0,5,8.890540063116331,1
job_6.48,SMALL_EXP,5.078912444691096,5.078912444691096,1.0,999,0.0,1
job_6.48,PROTO,6.330502028746472,6.330502028746472,1.0,5,16.87895622949988,1
job_7.02,SMALL_EXP,5.125472130719649,5.125472130719649,1.0,999,0.0,1
job_7.02,PROTO,5.673141554679452,5.673141554679452,1.0,5,19.626042590128673,1
