rework_load_factor,arrival_rate,dr_period,throughput,p90_wait,avg_wip,avg_reworks
1.0744176451170444,0.7554905941327981,79.27919297726143,0.03111111111111111,56.502831787195475,64.9388888888889,0.0
0.9820677558472737,0.39954634541825124,94.57657045487554,0.003333333333333333,10.811979041814118,15.066666666666668,0.0
0.8525555321890661,0.3529810100363293,66.42062985706745,0.0077777777777777776,21.135078541062263,25.855555555555554,0.0
0.3806685211681584,0.4270098146324218,45.66058641314892,0.015555555555555555,25.24276610925792,38.28888888888889,0.0
0.8906320544007611,0.410504309978663,124.40592810646329,0.006666666666666666,34.02370010389808,21.911111111111108,0.0
0.551670764056283,0.4493211584162026,108.90697999650688,0.006666666666666666,14.915869503823984,33.56666666666666,0.0
1.4986177487809549,0.3306813418122394,59.49001956848817,0.005555555555555556,32.1513002571215,24.272222222222222,0.0
1.0446183632725838,0.3643554528046089,56.695605378338215,0.015555555555555555,33.37317344103961,33.738888888888894,0.0
0.7727841967144229,0.4762248567012225,117.50542942436651,0.008888888888888889,25.93328791084531,43.16111111111111,0.0
1.342560643887117,0.5819194721528407,126.77035524665233,0.013333333333333332,31.30865587302235,42.02222222222222,0.0
0.272077634981563,0.6817042563331717,140.37523779179492,0.016666666666666666,58.847958558256,60.32777777777777,0.0
0.9513565333458298,0.31388747279280316,87.84806109426329,0.01888888888888889,62.98226345708696,29.494444444444447,0.0
0.31967913581902946,0.57744550735078,163.6686795588971,0.02222222222222222,72.26692896091524,52.49444444444445,0.0
0.7189431605566325,0.3470755954745564,83.31888094697771,0.015555555555555555,42.82230064310208,32.738888888888894,0.06666666666666667
0.7303934465461963,0.4059072925109839,170.05375575910992,0.01888888888888889,78.6123933074105,36.96111111111111,0.0
0.6909653459934175,0.6158015274566399,131.87483539688841,0.016666666666666666,40.34390480054801,54.376666666666665,0.0
1.4361706747262621,0.6906543049195996,35.81843908928033,0.025555555555555554,22.980510711244847,60.26666666666667,0.0
1.0239018814393992,0.5380092125522015,71.88047657147195,0.01666666666666667,55.09091657235185,48.527777777777786,0.04
0.38527705577195215,0.781415362991785,85.72347679495758,0.03555555555555555,62.72623989385029,68.03888888888889,0.0
1.4483506624286662,0.45756567609228116,115.388681607548,0.0077777777777777776,23.187838801190725,33.13888888888889,0.0
0.8483326594876344,0.5029892765656099,30.388967371833914,0.017777777777777778,21.73039166614063,44.95,0.0
0.6614540891630933,0.663764952961431,159.7307188610645,0.025555555555555554,70.10960446828052,58.94444444444444,0.0
1.3696006507328127,0.6088974557978277,77.87889620445804,0.021111111111111112,45.84938375120367,54.13888888888889,0.0
1.2572752884922143,0.4819436822152463,41.15813604922291,0.024444444444444442,30.36951695119173,42.96111111111111,0.0
0.33147670617440206,0.7742072749331952,177.66139524795514,0.03777777777777778,106.28485356878437,68.51666666666667,0.0
1.121206547848021,0.3700635929679038,134.7557087470963,0.01111111111111111,44.37981274567778,33.87777777777778,0.0
0.6037260025670799,0.4969018961824322,52.376984427325255,0.019999999999999997,35.41361072027794,44.88888888888889,0.0
0.2274299686052627,0.741939496378487,102.77191799981593,0.0077777777777777776,26.222299726031984,53.05,0.0
0.3019956574762718,0.4642207856426488,107.01278877988464,0.005555555555555556,16.9005093173813,33.67777777777778,0.0
1.1761149755010067,0.6588466813707929,74.55265269281257,0.02,49.46675600678198,58.15555555555555,0.0
1.3036842916718825,0.7001553044017037,50.25611053854048,0.03111111111111111,38.310293349605146,60.511111111111106,0.0
0.9099881307054463,0.5496916062735773,154.84614199430865,0.02222222222222222,66.10666965448272,49.572222222222216,0.0
1.221703494220471,0.6233277264141488,44.85078014921489,0.01888888888888889,28.393832315392906,55.294444444444444,0.0
1.290051245374094,0.6719577719372201,172.6083334628522,0.03222222222222222,78.87225626649925,59.98333333333333,0.0
0.4246543809886529,0.5528192319842342,144.93130926367274,0.01666666666666667,52.8842578569662,50.03333333333333,0.0
0.8125061541373342,0.5632064718446427,141.93021275290232,0.017777777777777778,49.279868856864496,50.87222222222223,0.0
0.6375182919621964,0.6475254275945125,149.24033994621567,0.017777777777777778,60.06379863409772,58.34444444444445,0.0
1.0882649651110368,0.3299137075666375,64.53583385468156,0.0077777777777777776,38.5892667021878,24.172222222222224,0.0
0.7579422693405287,0.7168733534841769,97.05994413585607,0.008888888888888889,30.67926639587555,63.527777777777786,0.0
0.4554384508161411,0.5130416151599326,61.81853926828116,0.013333333333333332,42.98585277545439,46.06111111111111,0.0
1.2049751145109227,0.7981948067105391,120.15171239053947,0.015555555555555553,46.86780992617274,69.4388888888889,0.0
1.3855042486656846,0.38598529814611166,156.51895349608466,0.016666666666666666,65.2133842171283,35.488888888888894,0.0
0.9719527187596728,0.738251361829726,174.78864120183664,0.03111111111111111,89.7399036198357,66.0111111111111,0.0
0.5881702178959487,0.5940449949269806,37.81510495144457,0.02,29.01225695553803,52.65555555555555,0.0
0.21757069037110788,0.5228115439299327,113.06908722741625,0.0077777777777777776,19.637917410266542,47.25555555555555,0.0
0.49693791387417335,0.43641515669761494,166.55214721460666,0.022222222222222223,73.60010092585067,39.68888888888889,0.0
1.4018248351233598,0.6302900463869477,135.0360459669448,0.014444444444444444,40.70933719314735,45.18888888888889,0.0
0.4745082877943389,0.3078630917174903,91.68223045107663,0.0011111111111111111,0.7786873493192417,4.972222222222222,0.0
1.1553138301213668,0.760856668490298,152.55041759555797,0.034444444444444444,76.70645275539789,65.7,0.0
0.5277091540839287,0.7241613534089725,101.75949383558711,0.01111111111111111,31.065658854238723,63.54444444444444,0.0
